date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2026-02-05,USDJPY,BUY,156.941,156.878,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 156.941. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0287%. No major emotional behavior simulated.
2026-02-05,USDJPY,BUY,156.852,156.831,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 156.852. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0304%. No major emotional behavior simulated.
2026-02-06,USDJPY,BUY,157.05,157.016,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 157.05. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0409%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2026-02-06,USDJPY,BUY,157.108,157.096,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 157.108. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0144%. No major emotional behavior simulated.
2026-02-09,USDJPY,BUY,155.879,155.905,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 155.879. Trade exited at configured 155.90500000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0263%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2026-02-10,USDJPY,SELL,155.092,155,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 155.092. Trade exited at configured 155.00000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0541%. No major emotional behavior simulated.
2026-02-11,USDJPY,BUY,153.204,153.083,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 153.204. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0676%. No major emotional behavior simulated.
2026-02-17,USDJPY,SELL,153.272,153.275,10000,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 153.272. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0357%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2026-02-18,USDJPY,BUY,153.4,153.52,10000,Streak Pullback Confirmation,5,FOMO entry,"SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 153.4. Trade exited at configured 153.52000000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0490%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2026-02-20,USDJPY,SELL,155.366,155.4,10000,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 155.366. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0512%. No major emotional behavior simulated.
2026-02-23,USDJPY,BUY,154.542,154.526,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 154.542. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0416%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2026-02-27,USDJPY,BUY,155.832,156.002,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 155.832. Trade exited at configured 156.00200000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0310%. No major emotional behavior simulated.
2024-09-11,BANKNIFTY,BUY,51263.4,51237.1,15,Streak Pullback Confirmation,2,weak confirmation,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 51263.4. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.1480%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2024-09-18,BANKNIFTY,BUY,52621.4,52726.8,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 52621.4. Trade exited at configured 52726.80000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1490%. No major emotional behavior simulated.
2024-09-19,BANKNIFTY,BUY,52979.25,52953.25,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 52979.25. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1368%. No major emotional behavior simulated.
2024-09-30,BANKNIFTY,SELL,53128.2,53089.6,15,Streak Pullback Confirmation,5,overconfidence,"SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 53128.2. Trade exited at configured 53089.60000000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0968%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2024-10-16,BANKNIFTY,BUY,51919.7,51905.75,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 51919.7. Trade did not hit target or stop within max hold and exited at -0.08R. Setup quality: moderate. Confidence=3/5. Volatility=0.1511%. No major emotional behavior simulated.
2024-10-25,BANKNIFTY,SELL,50415.05,50443.7,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 50415.05. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1184%. No major emotional behavior simulated.
2024-11-19,BANKNIFTY,SELL,50847.15,50793.55,15,Streak Pullback Confirmation,4,overconfidence,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 50847.15. Trade exited at configured 50793.55000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0879%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2024-11-28,BANKNIFTY,BUY,52119.3,52179.6,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 52119.3. Trade exited at configured 52179.60000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1239%. No major emotional behavior simulated.
2024-12-12,BANKNIFTY,SELL,53352.15,53436.05,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 53352.15. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1136%. No major emotional behavior simulated.
2024-12-16,BANKNIFTY,SELL,53525.7,53380.9,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 53525.7. Trade exited at configured 53380.90000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1399%. No major emotional behavior simulated.
2025-01-17,BANKNIFTY,SELL,48403,48435.3,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 48403. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1749%. No major emotional behavior simulated.
2025-01-23,BANKNIFTY,BUY,48848.7,48820.1,15,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 48848.7. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.1580%. No major emotional behavior simulated.
2025-01-29,BANKNIFTY,SELL,48963.7,48977.05,15,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 48963.7. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1508%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-02-01,BANKNIFTY,BUY,49497.85,49608.35,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 49497.85. Trade exited at configured 49608.35000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.2026%. No major emotional behavior simulated.
2025-02-11,BANKNIFTY,SELL,49253.15,49314.4,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 49253.15. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1564%. No major emotional behavior simulated.
2025-02-21,BANKNIFTY,BUY,48963.05,48934.05,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 48963.05. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0792%. No major emotional behavior simulated.
2025-03-10,BANKNIFTY,SELL,48487.1,48507.65,15,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 48487.1. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0773%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-03-24,BANKNIFTY,BUY,51671.4,51631.4,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 51671.4. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0942%. No major emotional behavior simulated.
2025-03-25,BANKNIFTY,BUY,51782.45,51872.15,15,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 51782.45. Trade exited at configured 51872.15000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1555%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-04-11,BANKNIFTY,BUY,50924.6,50879.1,15,Streak Pullback Confirmation,3,weak confirmation,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 50924.6. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1865%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-04-16,BANKNIFTY,BUY,53083.5,53070,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 9-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 53083.5. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1081%. No major emotional behavior simulated.
2025-04-21,BANKNIFTY,SELL,55331.1,55248.9,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 55331.1. Trade exited at configured 55248.90000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1246%. No major emotional behavior simulated.
2025-04-25,BANKNIFTY,BUY,54774.15,54723.15,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 54774.15. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1640%. No major emotional behavior simulated.
2025-05-05,BANKNIFTY,SELL,54936.85,54954.1,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 54936.85. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0867%. No major emotional behavior simulated.
2025-05-21,BANKNIFTY,BUY,55180.35,55295.35,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 55180.35. Trade exited at configured 55295.35000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1257%. No major emotional behavior simulated.
2025-06-09,BANKNIFTY,SELL,56925.4,56897.1,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 56925.4. Trade exited at configured 56897.10000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0805%. No major emotional behavior simulated.
2025-06-10,BANKNIFTY,SELL,56666.85,56643.35,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 56666.85. Trade exited at configured 56643.35000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0838%. No major emotional behavior simulated.
2025-06-24,BANKNIFTY,BUY,56793.05,56767.1,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 56793.05. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0743%. No major emotional behavior simulated.
2025-06-25,BANKNIFTY,SELL,56537.3,56571.3,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 56537.3. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0534%. No major emotional behavior simulated.
2025-07-10,BANKNIFTY,SELL,57134.85,57103.5,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 57134.85. Trade did not hit target or stop within max hold and exited at 0.44R. Setup quality: strong. Confidence=4/5. Volatility=0.0854%. No major emotional behavior simulated.
2025-07-23,BANKNIFTY,BUY,57074.65,57256.95,15,Streak Pullback Confirmation,5,no patience,"SIMULATED DATA - not real trading history. bullish 12-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 57074.65. Trade exited at configured 57256.95000000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0701%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-07-28,BANKNIFTY,SELL,56447.9,56420.7,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 56447.9. Trade exited at configured 56420.70000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1185%. No major emotional behavior simulated.
2025-07-30,BANKNIFTY,BUY,56268.75,56241.2,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 56268.75. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1025%. No major emotional behavior simulated.
2025-08-13,BANKNIFTY,SELL,55089.65,55160.7,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 55089.65. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1011%. No major emotional behavior simulated.
2025-08-26,BANKNIFTY,SELL,54534.35,54563.6,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 54534.35. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.2021%. No major emotional behavior simulated.
2025-09-03,BANKNIFTY,SELL,53694.95,53743.6,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 53694.95. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1290%. No major emotional behavior simulated.
2025-09-04,BANKNIFTY,SELL,54038.7,54108.05,15,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 54038.7. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1357%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-09-09,BANKNIFTY,BUY,54248.25,54194.8,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 54248.25. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0829%. No major emotional behavior simulated.
2025-09-10,BANKNIFTY,SELL,54570.6,54602.7,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 54570.6. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0798%. No major emotional behavior simulated.
2025-09-22,BANKNIFTY,SELL,55283.8,55311.5,15,Streak Pullback Confirmation,2,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 55283.8. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.1177%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-10-08,BANKNIFTY,BUY,55910.65,55876.25,15,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 55910.65. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0953%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-10-17,BANKNIFTY,SELL,57771.9,57776.8,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 57771.9. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1112%. No major emotional behavior simulated.
2025-10-31,BANKNIFTY,BUY,58158.45,58121.6,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 58158.45. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1632%. No major emotional behavior simulated.
2025-11-13,BANKNIFTY,SELL,58420.55,58448.25,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 58420.55. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1079%. No major emotional behavior simulated.
2025-11-25,BANKNIFTY,SELL,58844.2,58957.4,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 58844.2. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.2033%. No major emotional behavior simulated.
2025-12-08,BANKNIFTY,BUY,59534.25,59560.75,15,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 59534.25. Trade exited at configured 59560.75000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1019%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-12-09,BANKNIFTY,BUY,59306.3,59221.25,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 59306.3. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0954%. No major emotional behavior simulated.
2025-12-16,BANKNIFTY,SELL,59161.4,59087.7,15,Streak Pullback Confirmation,5,FOMO entry,"SIMULATED DATA - not real trading history. bearish 8-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 59161.4. Trade exited at configured 59087.70000000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0987%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2026-01-05,BANKNIFTY,BUY,60221.3,60165.15,15,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 60221.3. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1573%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2026-01-13,BANKNIFTY,SELL,59403.4,59413.35,15,Streak Pullback Confirmation,2,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 59403.4. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.1137%. No major emotional behavior simulated.
2026-01-14,BANKNIFTY,SELL,59417.4,59471.45,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 59417.4. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1235%. No major emotional behavior simulated.
2026-01-27,BANKNIFTY,BUY,58670.7,58774,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 58670.7. Trade exited at configured 58774.00000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1776%. No major emotional behavior simulated.
2026-02-11,BANKNIFTY,SELL,60570.25,60727.1,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 60570.25. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1333%. No major emotional behavior simulated.
2026-02-16,BANKNIFTY,BUY,60407.45,60364.9,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 60407.45. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1197%. No major emotional behavior simulated.
2026-02-19,BANKNIFTY,SELL,61461.2,61336.2,15,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 61461.2. Trade exited at configured 61336.20000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1146%. No major emotional behavior simulated.
