date,symbol,side,entry,exit,quantity,setup,confidence,mistake,notes
2025-07-30,BANKNIFTY,BUY,56268.75,56241.2,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 56268.75. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1025%. No major emotional behavior simulated.
2025-08-13,BANKNIFTY,SELL,55089.65,55160.7,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 55089.65. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1011%. No major emotional behavior simulated.
2025-08-26,BANKNIFTY,SELL,54534.35,54563.6,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 54534.35. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.2021%. No major emotional behavior simulated.
2025-09-03,BANKNIFTY,SELL,53694.95,53743.6,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 53694.95. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1290%. No major emotional behavior simulated.
2025-09-04,BANKNIFTY,SELL,54038.7,54108.05,15,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 54038.7. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1357%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-09-09,BANKNIFTY,BUY,54248.25,54194.8,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 54248.25. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0829%. No major emotional behavior simulated.
2025-09-10,BANKNIFTY,SELL,54570.6,54602.7,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 54570.6. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0798%. No major emotional behavior simulated.
2025-09-22,BANKNIFTY,SELL,55283.8,55311.5,15,Streak Pullback Confirmation,2,no patience,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 55283.8. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.1177%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-10-08,BANKNIFTY,BUY,55910.65,55876.25,15,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 55910.65. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0953%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-10-17,BANKNIFTY,SELL,57771.9,57776.8,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 57771.9. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1112%. No major emotional behavior simulated.
2025-10-31,BANKNIFTY,BUY,58158.45,58121.6,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 58158.45. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1632%. No major emotional behavior simulated.
2025-11-13,BANKNIFTY,SELL,58420.55,58448.25,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 58420.55. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.1079%. No major emotional behavior simulated.
2025-11-25,BANKNIFTY,SELL,58844.2,58957.4,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 58844.2. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.2033%. No major emotional behavior simulated.
2025-12-08,BANKNIFTY,BUY,59534.25,59560.75,15,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 59534.25. Trade exited at configured 59560.75000000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.1019%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-12-09,BANKNIFTY,BUY,59306.3,59221.25,15,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 59306.3. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0954%. No major emotional behavior simulated.
2025-12-16,BANKNIFTY,SELL,59161.4,59087.7,15,Streak Pullback Confirmation,5,FOMO entry,"SIMULATED DATA - not real trading history. bearish 8-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 59161.4. Trade exited at configured 59087.70000000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0987%. FOMO entry behavior simulated based on setup quality, volatility, and confidence context."
2025-07-01,USDCHF,SELL,0.79222,0.792,10000,Streak Pullback Confirmation,5,overconfidence,"SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79222. Trade exited at configured 0.79200000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0348%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-07-01,USDCHF,SELL,0.79285,0.79215,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79285. Trade exited at configured 0.79215000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0375%. No major emotional behavior simulated.
2025-07-03,USDCHF,SELL,0.79549,0.79545,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79549. Trade exited at configured 0.79545000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0157%. No major emotional behavior simulated.
2025-07-07,USDCHF,SELL,0.79743,0.79687,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79743. Trade exited at configured 0.79687000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0283%. No major emotional behavior simulated.
2025-07-08,USDCHF,BUY,0.79662,0.79659,10000,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.79662. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0282%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-07-09,USDCHF,BUY,0.79626,0.79642,10000,Streak Pullback Confirmation,4,overconfidence,"SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79626. Trade exited at configured 0.79642000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0306%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-07-09,USDCHF,BUY,0.79738,0.79696,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 8-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79738. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0286%. No major emotional behavior simulated.
2025-07-09,USDCHF,BUY,0.79507,0.7947,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.79507. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0216%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-07-11,USDCHF,BUY,0.79772,0.7976,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79772. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0242%. No major emotional behavior simulated.
2025-07-11,USDCHF,BUY,0.79723,0.7969,10000,Streak Pullback Confirmation,3,revenge trade,"SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79723. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0516%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-07-15,USDCHF,SELL,0.79645,0.7965,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79645. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0311%. No major emotional behavior simulated.
2025-07-15,USDCHF,BUY,0.80061,0.80044,10000,Streak Pullback Confirmation,2,no patience,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.80061. Trade hit stop loss first for -1.00R. Setup quality: weak. Confidence=2/5. Volatility=0.0757%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-07-16,USDCHF,BUY,0.80089,0.80083,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80089. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0232%. No major emotional behavior simulated.
2025-07-18,USDCHF,SELL,0.80279,0.80227,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 2-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80279. Trade exited at configured 0.80227000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0369%. No major emotional behavior simulated.
2025-07-21,USDCHF,SELL,0.80172,0.8018,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.80172. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0198%. No major emotional behavior simulated.
2025-07-23,USDCHF,SELL,0.79185,0.79224,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79185. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0598%. No major emotional behavior simulated.
2025-07-24,USDCHF,BUY,0.79539,0.79496,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79539. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0692%. No major emotional behavior simulated.
2025-07-28,USDCHF,BUY,0.79993,0.79982,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79993. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0593%. No major emotional behavior simulated.
2025-07-28,USDCHF,SELL,0.80098,0.80132,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80098. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0590%. No major emotional behavior simulated.
2025-07-28,USDCHF,BUY,0.80333,0.80323,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80333. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0203%. No major emotional behavior simulated.
2025-08-01,USDCHF,SELL,0.80342,0.8043,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80342. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0606%. No major emotional behavior simulated.
2025-08-06,USDCHF,SELL,0.8071,0.8066,10000,Streak Pullback Confirmation,4,revenge trade,"SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.8071. Trade exited at configured 0.80660000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0446%. revenge trade behavior simulated based on setup quality, volatility, and confidence context."
2025-08-06,USDCHF,SELL,0.80575,0.8065,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.80575. Trade did not hit target or stop within max hold and exited at -0.80R. Setup quality: moderate. Confidence=3/5. Volatility=0.0620%. No major emotional behavior simulated.
2025-08-07,USDCHF,SELL,0.80644,0.80548,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.80644. Trade exited at configured 0.80548000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0621%. No major emotional behavior simulated.
2025-08-08,USDCHF,BUY,0.80692,0.80706,10000,Streak Pullback Confirmation,4,weak confirmation,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80692. Trade exited at configured 0.80706000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0374%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-08-13,USDCHF,SELL,0.8052,0.80374,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.8052. Trade exited at configured 0.80374000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0534%. No major emotional behavior simulated.
2025-08-13,USDCHF,BUY,0.80489,0.80475,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80489. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0304%. No major emotional behavior simulated.
2025-08-14,USDCHF,SELL,0.8056,0.80579,10000,Streak Pullback Confirmation,4,chasing momentum,"SIMULATED DATA - not real trading history. bearish 7-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.8056. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0315%. chasing momentum behavior simulated based on setup quality, volatility, and confidence context."
2025-08-19,USDCHF,SELL,0.80705,0.80711,10000,Streak Pullback Confirmation,3,no patience,"SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.80705. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0178%. no patience behavior simulated based on setup quality, volatility, and confidence context."
2025-08-20,USDCHF,BUY,0.80408,0.80428,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80408. Trade exited at configured 0.80428000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0160%. No major emotional behavior simulated.
2025-08-21,USDCHF,BUY,0.80894,0.80887,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80894. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0140%. No major emotional behavior simulated.
2025-08-26,USDCHF,BUY,0.80465,0.80497,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.80465. Trade exited at configured 0.80497000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0368%. No major emotional behavior simulated.
2025-08-29,USDCHF,SELL,0.79983,0.79957,10000,Streak Pullback Confirmation,4,weak confirmation,"SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79983. Trade exited at configured 0.79957000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0803%. weak confirmation behavior simulated based on setup quality, volatility, and confidence context."
2025-09-01,USDCHF,SELL,0.79917,0.79926,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79917. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0231%. No major emotional behavior simulated.
2025-09-03,USDCHF,BUY,0.80549,0.80567,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.80549. Trade exited at configured 0.80567000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0190%. No major emotional behavior simulated.
2025-09-05,USDCHF,BUY,0.80297,0.80329,10000,Streak Pullback Confirmation,4,overconfidence,"SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.80297. Trade exited at configured 0.80329000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0224%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-09-08,USDCHF,BUY,0.79652,0.79637,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79652. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0242%. No major emotional behavior simulated.
2025-09-08,USDCHF,SELL,0.79302,0.79318,10000,Streak Pullback Confirmation,4,overconfidence,"SIMULATED DATA - not real trading history. bearish 8-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79302. Trade hit stop loss first for -1.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0292%. overconfidence behavior simulated based on setup quality, volatility, and confidence context."
2025-09-09,USDCHF,BUY,0.79749,0.79791,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.79749. Trade exited at configured 0.79791000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0312%. No major emotional behavior simulated.
2025-09-10,USDCHF,SELL,0.79911,0.79918,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79911. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0150%. No major emotional behavior simulated.
2025-09-12,USDCHF,SELL,0.79658,0.79642,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bearish 6-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79658. Trade exited at configured 0.79642000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0300%. No major emotional behavior simulated.
2025-09-12,USDCHF,SELL,0.79624,0.79633,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79624. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0188%. No major emotional behavior simulated.
2025-09-15,USDCHF,SELL,0.79497,0.79523,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79497. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0413%. No major emotional behavior simulated.
2025-09-16,USDCHF,SELL,0.79139,0.79091,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79139. Trade exited at configured 0.79091000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0386%. No major emotional behavior simulated.
2025-09-22,USDCHF,SELL,0.79241,0.79266,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_high. Confirmation candle aligned with original trend and closed at 0.79241. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0203%. No major emotional behavior simulated.
2025-09-24,USDCHF,BUY,0.79556,0.79535,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_low. Confirmation candle aligned with original trend and closed at 0.79556. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0277%. No major emotional behavior simulated.
2025-09-25,USDCHF,SELL,0.79582,0.7959,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79582. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0434%. No major emotional behavior simulated.
2025-09-26,USDCHF,SELL,0.80015,0.79963,10000,Streak Pullback Confirmation,4,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.80015. Trade exited at configured 0.79963000 target for 2.00R. Setup quality: strong. Confidence=4/5. Volatility=0.0250%. No major emotional behavior simulated.
2025-09-26,USDCHF,SELL,0.79953,0.79961,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bearish 4-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79953. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0179%. No major emotional behavior simulated.
2025-09-30,USDCHF,BUY,0.79799,0.79779,10000,Streak Pullback Confirmation,3,none,SIMULATED DATA - not real trading history. bullish 4-candle streak followed by clean 1-candle pullback without midpoint touch. Breaking candle crossed structural target from pullback_low. Confirmation candle aligned with original trend and closed at 0.79799. Trade hit stop loss first for -1.00R. Setup quality: moderate. Confidence=3/5. Volatility=0.0322%. No major emotional behavior simulated.
2025-10-01,USDCHF,SELL,0.79472,0.79356,10000,Streak Pullback Confirmation,5,none,SIMULATED DATA - not real trading history. bearish 5-candle streak followed by clean 1-candle pullback with midpoint touch. Breaking candle crossed structural target from last_streak_high. Confirmation candle aligned with original trend and closed at 0.79472. Trade exited at configured 0.79356000 target for 2.00R. Setup quality: excellent. Confidence=5/5. Volatility=0.0598%. No major emotional behavior simulated.
